#time,pitchRate,pitchangle,speed,Torqueclamped
0.16000000000000011,-0.04060261381920214,-0.03803138065833765,16.055726414153074,2.871367929234623
0.16100000000000012,-0.0027799097175600636,-0.03803417044447826,16.073998288721963,2.780008556390179
0.16200000000000012,0.032766567676014914,-0.038001413291209124,16.090444478660903,2.6977776066954817
0.16300000000000012,0.02789891508736162,-0.03797352332156762,16.08657546868694,2.7171226565652873
0.16400000000000012,0.02096476780158895,-0.03795256700628089,16.081975139808833,2.7401243009558307
0.16500000000000012,-0.0487432376401832,-0.03800131815842503,16.049082839151016,2.904585804244917
0.16600000000000012,-0.059083075351213994,-0.03806040863844212,16.04690123787461,2.9154938106269412
0.16700000000000012,-0.018841993687964173,-0.03807925752874567,16.06673224924058,2.816338753797094
0.16800000000000012,0.021627992328947177,-0.03805763590889215,16.085425963575865,2.722870182120669
0.16900000000000012,0.0033193706426747306,-0.0380543223653516,16.07576333828995,2.771183308550249
0.17000000000000012,0.0323963373779528,-0.038021931347391465,16.088771662412537,2.7061416879373112
0.17100000000000012,-0.04864336691899137,-0.03807057946149641,16.050405105859603,2.8979744707019783
0.17200000000000013,-0.05134152416434188,-0.0381219252881033,16.050978037730303,2.8951098113484797
0.17300000000000013,-0.029818198625858692,-0.03815174729746525,16.061546763668122,2.842266181659383
0.17400000000000013,0.0019131884182441315,-0.038149837429878534,16.076636082575217,2.766819587123912
0.17500000000000013,0.029870089977101194,-0.0381199701954821,16.089833435949302,2.700832820253485
0.17600000000000013,0.020856834666481826,-0.03809911577234932,16.084800884907498,2.7259955754625054
0.17700000000000013,0.0115322498562965,-0.03808758551330591,16.07991376165703,2.7504311917148527
0.17800000000000013,0.007313418231075767,-0.03808027367612833,16.077965467309042,2.760172663454785
0.17900000000000013,-0.02295893493299766,-0.03810323381403123,16.063454347381168,2.8327282630941575
0.18000000000000013,-0.005180093011869519,-0.0381084147610711,16.071512526030286,2.792437369848564
0.18100000000000013,0.012388213992002541,-0.03809602707647542,16.07909243742065,2.7545378128967535
0.18200000000000013,0.028556571007234712,-0.03806747074539017,16.08596770927135,2.7201614536432395
0.18300000000000013,0.04709693364683561,-0.038020373789921104,16.09436910844469,2.6781544577765537
0.18400000000000014,0.034225149348719154,-0.03798614838700249,16.08754986815452,2.7122506592273865
0.18500000000000014,0.023950333941919293,-0.037962197598563334,16.08245710627045,2.737714468647745
0.18600000000000014,0.019999752564058802,-0.03794219722946606,16.080927062276118,2.745364688619407
0.18700000000000014,-0.008813650161974437,-0.03795101013469296,16.06735390196344,2.8132304901827965
0.18800000000000014,-0.029794011816228136,-0.037980803302564654,16.057919721719728,2.860401391401357
0.18900000000000014,-0.0401748534197986,-0.03802097725738563,16.05393551922654,2.8803224038673036
0.19000000000000014,-0.011069735362241245,-0.03803204603939589,16.06968609257516,2.801569537124191
0.19100000000000014,0.03919535421676438,-0.03799284974540789,16.094477465003617,2.6776126749819085
0.19200000000000014,0.05032330712294694,-0.03794252552311074,16.099027655960025,2.654861720199868
0.19300000000000014,0.05116836795030652,-0.03789135628927207,16.09810723155333,2.659463842233354
0.19400000000000014,0.05031290888625592,-0.03784104262069073,16.0965502412398,2.6672487938009937
0.19500000000000015,0.053073642839449396,-0.03778796832892158,16.09729711851415,2.6635144074292505
0.19600000000000015,0.027341054439737503,-0.037760626776194454,16.084384770605194,2.7280761469740256
0.19700000000000015,0.007066862119989986,-0.03775355957374013,16.074696830118803,2.7765158494059783
0.19800000000000015,-0.0044581666119120275,-0.03775801760384729,16.069786091139775,2.801069544301118
0.19900000000000015,-0.00464317683864365,-0.03776266083893154,16.070817398770544,2.795913006147277
0.20000000000000015,-0.0289379321641982,-0.037791599061017214,16.06002212704906,2.8498893647546986
0.20100000000000015,0.027181822837090943,-0.037764417739524214,16.087719818718703,2.711400906406478
0.20200000000000015,0.04938059153858199,-0.037715037894372264,16.097924142645347,2.66037928677326
0.20300000000000015,0.06340222719330582,-0.037651636690921766,16.103761034616102,2.631194826919483
0.20400000000000015,0.04471615374491074,-0.037606921854999247,16.09340851123761,2.682957443811951
0.20500000000000015,0.027551566330816357,-0.03757937187915183,16.084240536732995,2.7287973163350188
0.20600000000000016,0.01584093911545054,-0.03756353283409666,16.07834071514495,2.758296424275244
0.20700000000000016,0.032424349982307935,-0.0375311106155903,16.087083899335827,2.7145805033208603
0.20800000000000016,0.006186553909709366,-0.0375249265176084,16.07487286024243,2.7756356987878483
0.20900000000000016,-0.013800341201265746,-0.03753872957832856,16.065984756186722,2.820076219066383
0.21000000000000016,-0.025257620100449633,-0.037563990163089644,16.06148368085827,2.842581595708644
0.21100000000000016,0.015801008040007107,-0.03754819238903501,16.081683507710284,2.741582461448573
0.21200000000000016,0.05518476832013676,-0.03749301108205497,16.100469081400732,2.6476545929963358
0.21300000000000016,0.054600302953723,-0.037438414485591084,16.09904903060755,2.6547548469622484
0.21400000000000016,0.0513704567304701,-0.037387047944918365,16.096406799701512,2.6679660014924345
0.21500000000000016,0.05046060299505743,-0.037336591473002785,16.095348943687867,2.6732552815606603
0.21600000000000016,0.05512644509833285,-0.03728146932935326,16.09759781333812,2.6620109333094
0.21700000000000016,0.03221351681036732,-0.0372492602884134,16.086539087447594,2.717304562762024
0.21800000000000017,0.014683801270661411,-0.037234581083461935,16.078527012121167,2.757364939394158
0.21900000000000017,0.0048878770807020975,-0.037229697915518875,16.07464986495673,2.7767506752163484
0.22000000000000017,0.005596571850097843,-0.037224106122683974,16.076194386005337,2.7690280699733094
0.22100000000000017,0.023273858578618956,-0.03720083711542629,16.084809409816195,2.7259529509190195
0.22200000000000017,0.03691261761244706,-0.03716392936428422,16.090748509703676,2.696257451481614
0.22300000000000017,0.045658795961748586,-0.037118275438318846,16.094024645760484,2.6798767711975735
0.22400000000000017,0.05685928286519271,-0.037061420993816256,16.098679559702493,2.65660220148753
0.22500000000000017,0.07208352049304524,-0.0369893422596585,16.10578277976472,2.6210861011763953
0.22600000000000017,0.05701920600149691,-0.0369323277784316,16.098195290414967,2.659023547925159
0.22700000000000017,-0.023390169251626732,-0.03695572255700995,16.060855374724724,2.845723126376374
0.22800000000000017,-0.05169882228383818,-0.03700742585728642,16.05102635312555,2.894868234372243
0.22900000000000018,-0.019905072128297466,-0.03702733525826441,16.067184153716063,2.8140792314196794
0.23000000000000018,0.02147850143832314,-0.03700586088746066,16.08669577859182,2.71652110704089
0.23100000000000018,0.04231777248036906,-0.03696354703366505,16.095104306646622,2.6744784667668853
0.23200000000000018,0.059328840647116535,-0.036904221881270446,16.10146131820129,2.642693408993537
0.23300000000000018,-0.03691967141273437,-0.036941145055985135,16.05585915524906,2.8707042237546965
0.23400000000000018,-0.03863517697964426,-0.036979783436831386,16.057542328766036,2.862288356169813
0.23500000000000018,-0.01622193666574309,-0.036996008252612574,16.069027194843777,2.804864025781111
0.23600000000000018,0.010893817017946021,-0.03698511702152078,16.082047324496752,2.7397633775162333
0.23700000000000018,0.03302404259780423,-0.03695209525838435,16.092323742873166,2.688381285634165
0.23800000000000018,0.020034407345045236,-0.036932062810050716,16.085170123508025,2.7241493824598706
0.23900000000000018,0.007865347144699185,-0.03692419908363042,16.07872323882222,2.756383805888891
0.24000000000000019,0.0005966500370330539,-0.03692360370757024,16.07515029104373,2.7742485447813436
0.2410000000000002,0.043509717716231,-0.03688009491687776,16.0954867990944,2.672566004528001
0.2420000000000002,0.04989756330212423,-0.03683019793254202,16.097291650128874,2.663541749355627
0.2430000000000002,0.008949921784050725,-0.036821248240687776,16.07695930869913,2.7652034565043415
0.2440000000000002,0.018030004202799387,-0.03680321812118355,16.081061954155246,2.7446902292237674
0.2450000000000002,0.03621832269782344,-0.03676699934436211,16.08976766904413,2.7011616547793516
0.2460000000000002,0.02341468469255168,-0.03674358387367796,16.08318897390725,2.7340551304637373
0.2470000000000002,0.013272217495071624,-0.03673031054767826,16.078200102013902,2.758999489930485
0.2480000000000002,0.008945530213103167,-0.03672136359733354,16.076417509994446,2.767912450027765
0.2490000000000002,0.013333945306948819,-0.03670802793888969,16.07926498015848,2.753675099207591
0.25000000000000017,0.02562981734516251,-0.03668239612542879,16.086277744956515,2.7186112752174196
0.25100000000000017,0.010628644245866526,-0.03667176521959667,16.07978928469573,2.751053576521336
0.25200000000000017,0.041179481994265514,-0.03663058323033404,16.094581348025574,2.677093259872123
0.25300000000000017,0.06569710197671132,-0.03656488340822564,16.10576063904106,2.621196804794703
0.25400000000000017,0.05263415521739155,-0.03651224633636245,16.097955304044195,2.6602234797790203
0.25500000000000017,0.038964400990165904,-0.03647327884945063,16.090043689161448,2.6997815541927572
0.25600000000000017,0.030755220656705592,-0.036442520393472976,16.085387622538185,2.7230618873090684
0.2570000000000002,0.030243566266414695,-0.036412273484812324,16.085156834613937,2.724215826930312
0.2580000000000002,0.038526748572544796,-0.03637374329343112,16.08981682060383,2.700915896980849
0.2590000000000002,0.020958649503022623,-0.03635278113520898,16.08189114908542,2.740544254572903
0.2600000000000002,0.009204092654123718,-0.036343573488521165,16.07704779601368,2.764761019931594
0.2610000000000002,0.004540601565775794,-0.03633902931083126,16.075857645327716,2.770711773361416
0.2620000000000002,0.04994571190291349,-0.036289080057724826,16.09830116328972,2.658494183551401
0.2630000000000002,0.058543390766635804,-0.03623053318123571,16.10169808975322,2.6415095512338915
0.2640000000000002,0.06092986586414066,-0.03616959994359626,16.1017229178086,2.641385410956989
0.2650000000000002,0.0617746324234564,-0.036107821997189364,16.10113083049504,2.6443458475247894
0.2660000000000002,0.06632942699778488,-0.036041489419004744,16.102829551542513,2.635852242287431
0.2670000000000002,0.04397201523601679,-0.03599751443223062,16.091561677921664,2.6921916103916743
0.2680000000000002,0.02695829019293347,-0.03597055335150107,16.083427539368476,2.732862303157617
0.2690000000000002,0.037671184575827237,-0.03593287958870742,16.089556326383118,2.702218368084406
0.2700000000000002,0.00494244331381993,-0.035927934823232005,16.074240390076987,2.778798049615059
0.2710000000000002,-0.020091978583386527,-0.03594802471889488,16.062900464285843,2.835497678570782
0.2720000000000002,0.007030085713959219,-0.035940992804117694,16.076280096843597,2.768599515782011
0.2730000000000002,0.03296182727756569,-0.03590802945547983,16.08847194843176,2.707640257841195
0.2740000000000002,0.01675209420701776,-0.0358912761212161,16.080870073649802,2.745649631750986
0.2750000000000002,0.0506926792581881,-0.03584058250356329,16.097584248278956,2.6620787586052153
0.2760000000000002,0.05590275484173459,-0.03578467916191766,16.099771011996413,2.6511449400179288
0.2770000000000002,0.056836677206544846,-0.03572784225189223,16.099799054057183,2.6510047297140815
0.2780000000000002,0.058335685624744504,-0.035669506681514654,16.10036012827219,2.6481993586390473
0.2790000000000002,0.030890932628276344,-0.03563861629403929,16.086753995695137,2.7162300215243107
0.2800000000000002,0.008981591470979624,-0.03562963560944001,16.07626205439857,2.76868972800715
0.2810000000000002,-0.004236872227431743,-0.03563387373577762,16.070451518539272,2.797742407303634
0.2820000000000002,-0.00745577651412851,-0.035641331150760534,16.06989860309766,2.800506984511699
0.2830000000000002,0.04086468064416659,-0.03560046845760783,16.09382179660852,2.6808910169573963
0.2840000000000002,0.052608878598095585,-0.03554786194800853,16.098854887338245,2.6557255633087706
0.2850000000000002,0.02373741529390336,-0.03552412723878678,16.08468584235462,2.726570788226894
0.2860000000000002,0.018080149000111304,-0.035506050137272,16.082465463040496,2.7376726847975164
0.2870000000000002,0.03511305639241348,-0.035470940491691236,16.090858030761794,2.6957098461910256
0.2880000000000002,0.028559407658733892,-0.035442384848563484,16.087275155730755,2.7136242213462225
0.2890000000000002,-0.015608474898634428,-0.03545799738486307,16.066344646588334,2.8182767670583253
0.2900000000000002,-0.05337154702518874,-0.03551137328665666,16.0505559715154,2.8972201424229915
0.2910000000000002,0.0033258064152829527,-0.03550805216512849,16.07875193252431,2.7562403373784505
